value,value_std_dev,nvalue,qcflag,time
405.8,0.09,12,pass,2017-08-12
405.49,0.1,7,pass,2017-08-13
405.66,0.07,8,pass,2017-08-14
405.19,0.1,11,pass,2017-08-15
405.64,0.28,9,pass,2017-08-17
404.54,0.78,4,pass,2017-08-18
404.65,0.09,7,pass,2017-08-19
404.71,0.07,13,pass,2017-08-20
404.45,0.17,14,pass,2017-08-21
404.36,0.08,12,pass,2017-08-22
404.33,0.13,12,pass,2017-08-23
404.75,0.24,9,pass,2017-08-24
404.47,0.06,5,pass,2017-08-25
404.72,0.1,13,pass,2017-08-26
404.66,0.31,12,pass,2017-08-27
404.05,0.15,4,pass,2017-08-28
404.03,0.1,14,pass,2017-08-29
404.0,0.04,12,pass,2017-08-30
404.17,0.24,13,pass,2017-08-31
404.26,0.09,15,pass,2017-09-01
404.2,0.15,15,pass,2017-09-02
404.01,0.15,14,pass,2017-09-03
404.0,0.14,13,pass,2017-09-04
403.45,0.25,12,pass,2017-09-05
404.14,0.14,13,pass,2017-09-06
403.7,0.13,8,pass,2017-09-08
402.87,0.16,9,pass,2017-09-09
403.5,0.34,8,pass,2017-09-10
403.78,0.23,12,pass,2017-09-11
403.45,0.13,14,pass,2017-09-12
403.81,0.06,13,pass,2017-09-13
403.75,0.13,15,pass,2017-09-14
403.86,0.06,14,pass,2017-09-15
403.58,0.21,5,pass,2017-09-16
402.87,0.06,9,pass,2017-09-17
403.55,0.08,13,pass,2017-09-18
402.78,0.07,13,pass,2017-09-19
403.03,0.1,8,pass,2017-09-20
403.03,0.15,8,pass,2017-09-23
402.93,0.18,12,pass,2017-09-24
402.96,0.09,14,pass,2017-09-25
402.49,0.17,14,pass,2017-09-26
402.25,0.14,11,pass,2017-09-27
402.68,0.21,13,pass,2017-09-28
403.23,0.19,14,pass,2017-09-29
402.93,0.14,12,pass,2017-10-01
402.72,0.14,5,pass,2017-10-03
402.91,0.24,13,pass,2017-10-04
402.96,0.18,15,pass,2017-10-05
403.03,0.08,14,pass,2017-10-06
403.17,0.11,7,pass,2017-10-07
403.48,0.32,6,pass,2017-10-08
403.21,0.04,12,pass,2017-10-09
403.28,0.07,9,pass,2017-10-10
403.44,0.14,13,pass,2017-10-11
403.56,0.18,6,pass,2017-10-12
403.56,0.06,6,pass,2017-10-13
403.37,0.18,11,pass,2017-10-14
404.32,0.1,5,pass,2017-10-15
403.86,0.25,4,pass,2017-10-16
403.14,0.12,6,pass,2017-10-18
403.78,0.35,14,pass,2017-10-19
404.39,0.13,10,pass,2017-10-20
404.21,0.08,13,pass,2017-10-21
404.06,0.09,7,pass,2017-10-22
403.82,0.1,8,pass,2017-10-23
403.95,0.08,12,pass,2017-10-24
403.96,0.08,12,pass,2017-10-25
404.22,0.06,14,pass,2017-10-27
403.98,0.17,12,pass,2017-10-28
404.09,0.12,9,pass,2017-10-30
404.28,0.14,4,pass,2017-10-31
403.92,0.35,9,pass,2017-11-01
404.02,0.14,6,pass,2017-11-02
404.15,0.04,15,pass,2017-11-03
404.45,0.09,15,pass,2017-11-04
404.5,0.16,12,pass,2017-11-05
404.35,0.17,15,pass,2017-11-06
403.85,0.26,11,pass,2017-11-07
404.18,0.12,14,pass,2017-11-08
404.64,0.07,11,pass,2017-11-09
403.86,0.11,13,pass,2017-11-10
404.38,0.26,13,pass,2017-11-11
404.7,0.07,10,pass,2017-11-12
404.49,0.08,12,pass,2017-11-13
404.93,0.14,14,pass,2017-11-14
404.94,0.09,14,pass,2017-11-15
405.69,0.21,13,pass,2017-11-16
405.12,0.08,14,pass,2017-11-17
405.63,0.14,14,pass,2017-11-18
405.6,0.13,14,pass,2017-11-19
405.86,0.13,10,pass,2017-11-21
406.47,0.45,12,pass,2017-11-22
406.03,0.21,9,pass,2017-11-23
406.62,0.11,15,pass,2017-11-24
405.93,0.11,9,pass,2017-11-26
406.25,0.11,6,pass,2017-11-27
406.62,0.15,5,pass,2017-11-30
406.25,0.14,11,pass,2017-12-01
406.6,0.09,4,pass,2017-12-02
407.04,0.12,12,pass,2017-12-03
407.21,0.24,14,pass,2017-12-04
407.41,0.23,10,pass,2017-12-05
406.97,0.25,15,pass,2017-12-06
406.61,0.25,15,pass,2017-12-07
405.92,0.12,14,pass,2017-12-08
406.01,0.06,14,pass,2017-12-09
405.84,0.07,15,pass,2017-12-10
407.01,0.22,7,pass,2017-12-11
406.46,0.39,8,pass,2017-12-12
405.92,0.16,10,pass,2017-12-13
406.14,0.16,10,pass,2017-12-14
406.79,0.12,14,pass,2017-12-15
407.7,0.06,7,pass,2017-12-16
406.64,0.1,14,pass,2017-12-17
406.36,0.05,13,pass,2017-12-18
406.14,0.12,12,pass,2017-12-19
406.47,0.14,15,pass,2017-12-20
406.76,0.26,15,pass,2017-12-21
408.17,0.48,14,pass,2017-12-22
407.31,0.34,13,pass,2017-12-23
406.92,0.1,15,pass,2017-12-24
406.86,0.12,13,pass,2017-12-25
406.75,0.07,9,pass,2017-12-26
406.88,0.06,11,pass,2017-12-27
408.26,0.09,4,pass,2017-12-28
407.53,0.08,14,pass,2017-12-29
407.3,0.13,14,pass,2017-12-30
407.0,0.15,13,pass,2017-12-31
406.94,0.05,13,pass,2018-01-01
406.62,0.06,12,pass,2018-01-02
406.64,0.15,15,pass,2018-01-03
408.54,0.25,14,pass,2018-01-04
408.69,0.12,11,pass,2018-01-05
407.18,0.09,15,pass,2018-01-06
407.43,0.25,15,pass,2018-01-07
407.68,0.07,15,pass,2018-01-08
408.11,0.08,9,pass,2018-01-10
408.7,0.1,9,pass,2018-01-11
408.0,0.15,11,pass,2018-01-12
408.89,0.11,6,pass,2018-01-13
407.86,0.12,14,pass,2018-01-14
407.7,0.08,14,pass,2018-01-15
407.93,0.08,14,pass,2018-01-16
407.62,0.19,14,pass,2018-01-17
407.61,0.1,14,pass,2018-01-18
408.42,0.16,14,pass,2018-01-19
408.09,0.23,15,pass,2018-01-20
408.95,0.5,6,pass,2018-01-22
408.85,0.28,11,pass,2018-01-23
407.94,0.1,14,pass,2018-01-24
408.08,0.15,13,pass,2018-01-25
407.96,0.26,12,pass,2018-01-26
407.87,0.07,13,pass,2018-01-27
407.8,0.04,14,pass,2018-01-28
408.23,0.15,10,pass,2018-01-29
408.62,0.04,9,pass,2018-01-30
407.92,0.07,14,pass,2018-01-31
407.83,0.1,14,pass,2018-02-01
407.4,0.04,14,pass,2018-02-02
407.33,0.08,14,pass,2018-02-03
407.32,0.11,13,pass,2018-02-04
407.54,0.08,9,pass,2018-02-05
407.95,0.14,14,pass,2018-02-06
408.18,0.09,15,pass,2018-02-07
407.41,0.25,10,pass,2018-02-08
408.99,0.13,7,pass,2018-02-09
410.03,0.27,12,pass,2018-02-10
408.48,0.44,15,pass,2018-02-11
408.6,0.19,15,pass,2018-02-12
407.97,0.12,10,pass,2018-02-13
407.9,0.13,14,pass,2018-02-14
408.51,0.13,14,pass,2018-02-15
408.38,0.26,14,pass,2018-02-16
408.74,0.14,8,pass,2018-02-17
408.43,0.15,11,pass,2018-02-18
408.41,0.17,14,pass,2018-02-19
408.33,0.15,13,pass,2018-02-20
408.45,0.14,15,pass,2018-02-21
408.26,0.09,15,pass,2018-02-22
408.55,0.1,15,pass,2018-02-23
408.75,0.1,8,pass,2018-02-24
408.88,0.06,9,pass,2018-02-25
408.99,0.17,10,pass,2018-02-26
408.9,0.13,9,pass,2018-02-27
408.58,0.09,13,pass,2018-02-28
408.66,0.08,11,pass,2018-03-01
408.7,0.19,13,pass,2018-03-02
409.58,0.41,7,pass,2018-03-03
410.02,0.65,9,pass,2018-03-04
409.6,0.2,8,pass,2018-03-05
409.01,0.13,9,pass,2018-03-06
410.16,0.24,12,pass,2018-03-07
410.14,0.13,14,pass,2018-03-08
409.94,0.09,15,pass,2018-03-09
409.94,0.11,15,pass,2018-03-10
408.59,0.88,8,pass,2018-03-12
408.57,0.13,13,pass,2018-03-13
408.46,0.34,15,pass,2018-03-14
408.99,0.09,8,pass,2018-03-15
409.0,0.06,3,pass,2018-03-16
408.68,0.12,10,pass,2018-03-17
408.22,0.29,11,pass,2018-03-18
408.22,0.15,6,pass,2018-03-19
409.02,0.1,14,pass,2018-03-20
410.14,0.18,11,pass,2018-03-21
409.54,0.11,13,pass,2018-03-22
409.57,0.11,14,pass,2018-03-23
409.14,0.1,13,pass,2018-03-24
410.13,0.45,13,pass,2018-03-25
409.8,0.22,13,pass,2018-03-26
410.03,0.34,13,pass,2018-03-27
410.05,0.12,13,pass,2018-03-28
410.37,0.32,8,pass,2018-03-29
409.77,0.19,15,pass,2018-03-30
409.25,0.04,12,pass,2018-04-01
409.48,0.25,12,pass,2018-04-02
409.61,0.13,11,pass,2018-04-03
408.69,0.08,14,pass,2018-04-04
408.84,0.09,14,pass,2018-04-05
409.01,0.1,5,pass,2018-04-06
409.45,0.15,11,pass,2018-04-07
409.37,0.09,11,pass,2018-04-08
409.36,0.05,14,pass,2018-04-09
409.54,0.04,6,pass,2018-04-10
409.53,0.11,15,pass,2018-04-12
410.99,0.14,5,pass,2018-04-20
411.12,0.11,11,pass,2018-04-21
411.66,0.12,4,pass,2018-04-22
412.36,0.07,8,pass,2018-04-23
411.92,0.19,10,pass,2018-04-24
411.91,0.1,4,pass,2018-04-25
411.31,0.11,9,pass,2018-04-26
410.89,0.38,13,pass,2018-04-28
411.19,0.14,8,pass,2018-04-29
409.46,0.05,5,pass,2018-04-30
409.14,0.85,10,pass,2018-05-01
409.22,0.16,12,pass,2018-05-03
409.31,0.07,6,pass,2018-05-04
410.09,0.12,7,pass,2018-05-09
410.51,0.08,4,pass,2018-05-10
411.7,0.19,7,pass,2018-05-11
411.92,0.18,8,pass,2018-05-12
411.16,0.12,6,pass,2018-05-13
412.43,0.18,12,pass,2018-05-14
411.96,0.07,12,pass,2018-05-15
412.07,0.09,14,pass,2018-05-16
412.01,0.05,6,pass,2018-05-17
411.47,0.17,11,pass,2018-05-18
411.96,0.23,13,pass,2018-05-19
411.82,0.09,7,pass,2018-05-20
410.07,0.11,9,pass,2018-05-22
411.44,0.12,14,pass,2018-05-24
411.95,0.06,7,pass,2018-05-25
411.98,0.18,15,pass,2018-05-26
410.99,0.24,5,pass,2018-05-27
411.55,0.17,12,pass,2018-05-28
411.8,0.09,7,pass,2018-05-29
411.47,0.13,3,pass,2018-05-30
411.61,0.11,14,pass,2018-05-31
411.68,0.12,14,pass,2018-06-01
410.8,0.29,8,pass,2018-06-02
410.61,0.11,14,pass,2018-06-03
410.46,0.12,14,pass,2018-06-04
410.82,0.32,14,pass,2018-06-05
410.99,0.27,11,pass,2018-06-06
410.88,0.44,14,pass,2018-06-07
411.61,0.29,11,pass,2018-06-08
411.22,0.46,15,pass,2018-06-09
411.58,0.14,15,pass,2018-06-10
411.03,0.08,15,pass,2018-06-11
411.82,0.08,15,pass,2018-06-12
410.8,0.22,13,pass,2018-06-13
411.09,0.09,11,pass,2018-06-14
410.98,0.04,6,pass,2018-06-15
410.85,0.12,11,pass,2018-06-16
410.73,0.17,14,pass,2018-06-17
410.35,0.44,13,pass,2018-06-18
409.32,0.08,14,pass,2018-06-19
409.83,0.14,12,pass,2018-06-20
411.17,0.14,12,pass,2018-06-21
410.76,0.24,14,pass,2018-06-23
410.97,0.14,12,pass,2018-06-24
410.34,0.19,10,pass,2018-06-25
410.39,0.15,11,pass,2018-06-26
409.84,0.39,10,pass,2018-06-27
411.17,0.74,9,pass,2018-06-28
411.57,0.29,14,pass,2018-06-29
409.64,0.14,11,pass,2018-06-30
409.2,0.14,11,pass,2018-07-02
409.74,0.16,9,pass,2018-07-03
409.79,0.11,8,pass,2018-07-04
409.48,0.12,6,pass,2018-07-06
408.7,0.17,10,pass,2018-07-07
409.53,0.29,13,pass,2018-07-08
408.11,0.14,4,pass,2018-07-09
409.36,0.2,9,pass,2018-07-11
409.17,0.35,14,pass,2018-07-12
409.48,0.18,15,pass,2018-07-13
409.25,0.1,8,pass,2018-07-14
408.5,0.17,12,pass,2018-07-15
408.85,0.13,7,pass,2018-07-16
408.54,0.19,13,pass,2018-07-17
408.18,0.11,14,pass,2018-07-18
408.52,0.35,6,pass,2018-07-19
408.19,0.12,13,pass,2018-07-20
409.02,0.11,8,pass,2018-07-21
408.34,0.07,12,pass,2018-07-22
408.6,0.21,13,pass,2018-07-23
408.69,0.14,10,pass,2018-07-24
408.29,0.19,11,pass,2018-07-25
407.84,0.14,11,pass,2018-07-26
407.76,0.18,14,pass,2018-07-27
408.47,0.17,13,pass,2018-07-28
406.79,0.31,10,pass,2018-07-30
407.31,0.16,15,pass,2018-07-31
407.53,0.08,15,pass,2018-08-01
407.55,0.17,13,pass,2018-08-02
407.67,0.11,13,pass,2018-08-03
407.9,0.15,8,pass,2018-08-04
407.49,0.09,14,pass,2018-08-05
406.8,0.16,13,pass,2018-08-06
407.33,0.1,14,pass,2018-08-07
407.3,0.09,13,pass,2018-08-08
407.26,0.04,12,pass,2018-08-09
407.26,0.1,13,pass,2018-08-10
407.14,0.32,11,pass,2018-08-11
407.31,0.22,12,pass,2018-08-12
406.89,0.11,15,pass,2018-08-13
407.17,0.12,13,pass,2018-08-14
407.01,0.13,11,pass,2018-08-15
406.85,0.25,15,pass,2018-08-16
407.09,0.12,14,pass,2018-08-17
407.16,0.11,9,pass,2018-08-18
407.01,0.07,13,pass,2018-08-19
407.05,0.05,14,pass,2018-08-20
407.09,0.04,11,pass,2018-08-21
406.85,0.27,11,pass,2018-08-22
406.48,0.09,9,pass,2018-08-23
406.65,0.09,14,pass,2018-08-24
406.76,0.17,13,pass,2018-08-25
406.54,0.1,11,pass,2018-08-26
406.53,0.07,7,pass,2018-08-27
406.43,0.18,9,pass,2018-08-28
406.27,0.24,13,pass,2018-08-29
406.36,0.09,11,pass,2018-08-30
405.24,0.69,4,pass,2018-08-31
405.42,0.18,10,pass,2018-09-01
405.53,0.3,11,pass,2018-09-02
405.77,0.11,10,pass,2018-09-03
406.18,0.29,9,pass,2018-09-04
405.96,0.18,15,pass,2018-09-05
405.83,0.1,12,pass,2018-09-06
403.97,0.25,4,pass,2018-09-07
405.19,0.43,7,pass,2018-09-08
405.0,0.46,13,pass,2018-09-09
405.52,0.12,14,pass,2018-09-10
405.65,0.17,13,pass,2018-09-11
405.02,0.1,10,pass,2018-09-12
405.37,0.18,11,pass,2018-09-13
405.4,0.09,6,pass,2018-09-14
405.78,0.09,9,pass,2018-09-15
405.19,0.34,15,pass,2018-09-16
405.81,0.06,13,pass,2018-09-17
405.83,0.2,11,pass,2018-09-18
405.79,0.22,13,pass,2018-09-19
405.64,0.12,6,pass,2018-09-20
405.65,0.07,14,pass,2018-09-21
405.91,0.07,9,pass,2018-09-22
405.45,0.16,4,pass,2018-09-23
405.41,0.14,7,pass,2018-09-24
405.38,0.13,11,pass,2018-09-25
405.8,0.25,6,pass,2018-09-26
405.88,0.11,9,pass,2018-09-27
405.37,0.1,6,pass,2018-09-29
405.65,0.1,15,pass,2018-09-30
405.31,0.31,14,pass,2018-10-01
405.33,0.1,14,pass,2018-10-02
405.62,0.15,8,pass,2018-10-03
405.44,0.22,14,pass,2018-10-04
405.75,0.18,14,pass,2018-10-05
405.42,0.11,3,pass,2018-10-06
405.55,0.11,10,pass,2018-10-07
405.34,0.13,13,pass,2018-10-08
405.33,0.14,10,pass,2018-10-09
405.65,0.23,10,pass,2018-10-10
405.52,0.1,13,pass,2018-10-11
405.66,0.16,13,pass,2018-10-12
406.03,0.11,14,pass,2018-10-13
406.03,0.07,14,pass,2018-10-14
405.83,0.06,10,pass,2018-10-15
405.87,0.35,13,pass,2018-10-16
406.03,0.13,15,pass,2018-10-18
406.17,0.09,14,pass,2018-10-19
406.12,0.08,14,pass,2018-10-20
406.56,0.17,15,pass,2018-10-21
406.87,0.13,13,pass,2018-10-22
406.8,0.12,14,pass,2018-10-23
407.08,0.14,9,pass,2018-10-24
406.47,0.06,13,pass,2018-10-25
406.35,0.14,4,pass,2018-10-26
406.19,0.12,8,pass,2018-10-27
406.65,0.18,4,pass,2018-10-28
405.89,0.12,8,pass,2018-10-29
406.79,0.13,8,pass,2018-10-30
406.32,0.18,14,pass,2018-10-31
406.59,0.1,12,pass,2018-11-01
406.61,0.04,15,pass,2018-11-02
407.16,0.18,10,pass,2018-11-04
406.95,0.08,12,pass,2018-11-05
406.67,0.23,12,pass,2018-11-07
407.06,0.2,10,pass,2018-11-08
407.13,0.15,13,pass,2018-11-09
407.79,0.04,9,pass,2018-11-11
409.18,0.09,11,pass,2018-11-14
409.14,0.31,9,pass,2018-11-15
409.52,0.27,11,pass,2018-11-16
408.03,0.15,9,pass,2018-11-17
408.54,0.15,4,pass,2018-11-18
408.96,0.97,13,pass,2018-11-20
408.42,0.15,12,pass,2018-11-21
408.8,0.46,6,pass,2018-11-22
408.41,0.11,9,pass,2018-11-23
408.43,0.12,14,pass,2018-11-24
408.42,0.17,10,pass,2018-11-25
408.42,0.11,15,pass,2018-11-26
408.41,0.1,14,pass,2018-11-27
408.49,0.13,10,pass,2018-11-28
408.35,0.13,12,pass,2018-11-29
408.44,0.06,11,pass,2018-11-30
408.17,0.14,9,pass,2018-12-01
408.64,0.4,7,pass,2018-12-02
409.18,0.11,10,pass,2018-12-03
408.44,0.09,13,pass,2018-12-04
408.21,0.05,5,pass,2018-12-06
408.16,0.05,14,pass,2018-12-07
408.32,0.07,15,pass,2018-12-08
409.83,0.35,7,pass,2018-12-09
409.36,0.14,11,pass,2018-12-10
409.17,0.11,11,pass,2018-12-11
409.73,0.22,10,pass,2018-12-12
409.34,0.15,13,pass,2018-12-13
408.8,0.21,6,pass,2018-12-14
409.59,0.07,9,pass,2018-12-15
409.59,0.07,12,pass,2018-12-16
408.64,0.09,14,pass,2018-12-17
408.78,0.28,14,pass,2018-12-18
409.54,0.24,4,pass,2018-12-19
409.53,0.2,12,pass,2018-12-20
409.59,0.06,14,pass,2018-12-21
409.5,0.07,15,pass,2018-12-22
409.56,0.1,15,pass,2018-12-23
409.39,0.3,9,pass,2018-12-24
409.24,0.18,13,pass,2018-12-25
409.2,0.14,13,pass,2018-12-26
408.83,0.19,9,pass,2018-12-27
409.06,0.1,11,pass,2018-12-28
408.7,0.08,13,pass,2018-12-29
409.14,0.15,13,pass,2018-12-30
409.45,0.36,11,pass,2018-12-31
409.73,0.07,4,pass,2019-01-01
409.82,0.27,13,pass,2019-01-02
409.99,0.03,8,pass,2019-01-03
410.03,0.16,13,pass,2019-01-04
409.05,0.33,14,pass,2019-01-05
410.99,0.14,11,pass,2019-01-07
410.73,0.22,10,pass,2019-01-08
410.62,0.16,5,pass,2019-01-09
408.9,0.1,6,pass,2019-01-10
409.3,0.09,15,pass,2019-01-11
413.45,1.15,6,pass,2019-01-12
409.09,0.13,6,pass,2019-01-15
409.9,0.23,8,pass,2019-01-17
410.26,0.61,7,pass,2019-01-18
412.14,0.05,5,pass,2019-01-19
413.21,0.26,12,pass,2019-01-20
413.86,0.16,7,pass,2019-01-22
413.36,0.22,4,pass,2019-01-23
410.56,0.19,12,pass,2019-01-24
410.0,0.13,14,pass,2019-01-25
410.9,0.23,10,pass,2019-01-26
410.96,0.21,15,pass,2019-01-27
411.6,0.57,9,pass,2019-01-28
411.24,0.1,11,pass,2019-01-29
411.42,0.18,15,pass,2019-01-30
410.73,0.35,15,pass,2019-01-31
410.52,0.15,14,pass,2019-02-01
410.66,0.09,14,pass,2019-02-02
410.6,0.17,12,pass,2019-02-03
412.55,0.67,9,pass,2019-02-04
410.47,0.14,12,pass,2019-02-05
411.29,0.14,5,pass,2019-02-06
410.77,0.22,9,pass,2019-02-07
411.37,0.13,11,pass,2019-02-08
414.27,0.24,10,pass,2019-02-09
411.97,0.19,8,pass,2019-02-10
413.52,0.14,9,pass,2019-02-11
411.8,0.18,15,pass,2019-02-12
412.1,0.14,15,pass,2019-02-13
412.54,0.08,8,pass,2019-02-15
412.5,0.12,13,pass,2019-02-16
411.51,0.19,14,pass,2019-02-17
411.86,0.09,8,pass,2019-02-18
410.46,0.08,14,pass,2019-02-19
410.65,0.18,12,pass,2019-02-20
411.03,0.14,14,pass,2019-02-21
410.53,0.07,14,pass,2019-02-22
410.81,0.09,14,pass,2019-02-23
411.81,0.13,14,pass,2019-02-24
411.52,0.11,14,pass,2019-02-25
414.03,0.11,6,pass,2019-02-26
411.87,0.07,14,pass,2019-02-27
414.12,0.35,8,pass,2019-02-28
411.56,0.05,12,pass,2019-03-01
411.92,0.56,13,pass,2019-03-02
412.74,0.68,6,pass,2019-03-03
413.37,0.08,6,pass,2019-03-04
410.99,0.17,8,pass,2019-03-05
411.2,0.1,14,pass,2019-03-06
411.19,0.11,15,pass,2019-03-07
412.05,0.25,9,pass,2019-03-08
413.55,0.18,7,pass,2019-03-09
412.79,0.35,6,pass,2019-03-10
411.92,0.08,6,pass,2019-03-11
412.13,0.15,11,pass,2019-03-12
412.04,0.24,13,pass,2019-03-13
412.19,0.09,14,pass,2019-03-14
413.4,0.04,4,pass,2019-03-15
410.62,0.06,8,pass,2019-03-16
411.64,0.19,9,pass,2019-03-17
414.84,0.24,13,pass,2019-03-18
412.97,0.1,7,pass,2019-03-19
412.22,0.42,10,pass,2019-03-20
410.18,0.1,11,pass,2019-03-21
409.93,0.11,14,pass,2019-03-22
410.99,0.2,13,pass,2019-03-23
410.85,0.23,14,pass,2019-03-25
410.44,0.16,13,pass,2019-03-26
411.94,0.24,5,pass,2019-03-28
412.06,0.21,13,pass,2019-03-29
412.37,0.09,11,pass,2019-03-31
411.69,0.29,8,pass,2019-04-01
412.96,0.21,13,pass,2019-04-03
412.7,0.29,15,pass,2019-04-04
412.15,0.42,10,pass,2019-04-05
411.26,0.22,8,pass,2019-04-06
412.18,0.09,4,pass,2019-04-07
412.31,0.1,14,pass,2019-04-08
412.53,0.12,9,pass,2019-04-09
413.85,0.11,10,pass,2019-04-10
413.87,0.32,14,pass,2019-04-12
414.1,0.11,13,pass,2019-04-13
414.64,0.05,4,pass,2019-04-14
412.67,0.22,6,pass,2019-04-15
413.09,0.41,9,pass,2019-04-16
413.63,0.19,10,pass,2019-04-17
413.43,0.22,14,pass,2019-04-18
413.86,0.35,8,pass,2019-04-19
413.88,0.1,15,pass,2019-04-20
413.63,0.32,15,pass,2019-04-21
414.14,0.14,12,pass,2019-04-22
413.37,0.16,11,pass,2019-04-24
413.68,0.32,9,pass,2019-04-25
413.54,0.16,7,pass,2019-04-26
414.24,0.12,6,pass,2019-04-27
414.14,0.42,13,pass,2019-04-28
414.11,0.11,4,pass,2019-04-29
414.52,0.16,14,pass,2019-04-30
414.88,0.11,6,pass,2019-05-01
414.81,0.07,5,pass,2019-05-03
413.27,0.25,14,pass,2019-05-04
413.75,0.57,8,pass,2019-05-05
414.49,0.11,13,pass,2019-05-06
414.24,0.15,14,pass,2019-05-07
414.5,0.1,15,pass,2019-05-08
414.23,0.15,6,pass,2019-05-09
414.26,0.15,15,pass,2019-05-10
414.75,0.14,7,pass,2019-05-11
415.27,0.12,14,pass,2019-05-12
415.4,0.08,15,pass,2019-05-13
415.3,0.22,11,pass,2019-05-14
415.64,0.16,11,pass,2019-05-15
415.58,0.22,14,pass,2019-05-16
415.22,0.21,14,pass,2019-05-17
414.75,0.2,12,pass,2019-05-19
414.73,0.12,7,pass,2019-05-20
414.48,0.11,7,pass,2019-05-22
414.88,0.12,8,pass,2019-05-23
414.78,0.25,14,pass,2019-05-24
414.85,0.06,13,pass,2019-05-25
414.06,0.1,13,pass,2019-05-26
414.82,0.12,10,pass,2019-05-27
414.17,0.11,12,pass,2019-05-28
414.14,0.12,15,pass,2019-05-29
414.4,0.08,14,pass,2019-05-30
414.38,0.11,13,pass,2019-05-31
414.14,0.1,9,pass,2019-06-01
414.25,0.1,10,pass,2019-06-02
414.4,0.46,10,pass,2019-06-03
414.28,0.57,6,pass,2019-06-04
414.19,0.09,4,pass,2019-06-05
414.42,0.2,10,pass,2019-06-07
414.79,0.17,15,pass,2019-06-08
414.31,0.05,11,pass,2019-06-09
414.25,0.18,12,pass,2019-06-10
413.91,0.12,13,pass,2019-06-12
414.73,0.08,4,pass,2019-06-13
414.33,0.12,5,pass,2019-06-14
412.95,0.13,6,pass,2019-06-15
414.24,0.19,10,pass,2019-06-16
413.62,0.09,10,pass,2019-06-17
414.14,0.14,9,pass,2019-06-18
414.25,0.47,11,pass,2019-06-19
413.95,0.22,14,pass,2019-06-20
413.26,0.79,10,pass,2019-06-21
413.54,0.09,9,pass,2019-06-22
413.33,0.17,13,pass,2019-06-23
413.78,0.2,6,pass,2019-06-24
413.8,0.11,14,pass,2019-06-25
413.5,0.1,6,pass,2019-06-26
413.05,0.23,12,pass,2019-06-28
413.01,0.74,12,pass,2019-06-29
413.54,0.13,12,pass,2019-06-30
413.55,0.16,10,pass,2019-07-01
413.63,0.28,6,pass,2019-07-02
413.43,0.07,14,pass,2019-07-03
413.44,0.08,15,pass,2019-07-04
413.11,0.26,14,pass,2019-07-05
413.25,0.05,15,pass,2019-07-06
413.15,0.08,15,pass,2019-07-07
410.76,0.15,10,pass,2019-07-08
411.59,0.1,13,pass,2019-07-09
411.38,0.58,4,pass,2019-07-10
412.16,0.27,7,pass,2019-07-11
412.56,0.23,13,pass,2019-07-12
412.96,0.04,5,pass,2019-07-13
412.15,0.13,14,pass,2019-07-18
412.08,0.37,10,pass,2019-07-19
412.2,0.04,8,pass,2019-07-20
410.5,0.29,7,pass,2019-07-21
411.41,0.06,7,pass,2019-07-22
411.4,0.16,12,pass,2019-07-23
411.07,0.16,8,pass,2019-07-24
409.83,0.15,9,pass,2019-07-27
409.23,0.08,6,pass,2019-07-28
408.96,0.17,3,pass,2019-07-29
410.1,0.18,9,pass,2019-07-30
410.76,0.12,13,pass,2019-07-31
410.51,0.05,15,pass,2019-08-01
410.41,0.12,14,pass,2019-08-02
410.45,0.11,14,pass,2019-08-03
410.16,0.07,8,pass,2019-08-04
410.86,0.13,8,pass,2019-08-05
410.0,0.41,13,pass,2019-08-06
410.29,0.4,13,pass,2019-08-07
410.22,0.14,13,pass,2019-08-08
410.5,0.13,14,pass,2019-08-09
410.38,0.07,7,pass,2019-08-10
410.43,0.08,15,pass,2019-08-11
410.65,0.08,15,pass,2019-08-12
410.43,0.26,6,pass,2019-08-13
409.78,0.32,8,pass,2019-08-14
410.08,0.15,10,pass,2019-08-15
410.35,0.12,7,pass,2019-08-16
410.15,0.21,10,pass,2019-08-17
410.28,0.14,14,pass,2019-08-19
409.03,0.1,9,pass,2019-08-20
409.59,0.12,8,pass,2019-08-21
409.95,0.22,13,pass,2019-08-22
409.47,0.2,14,pass,2019-08-23
409.1,0.25,15,pass,2019-08-24
409.12,0.09,12,pass,2019-08-25
409.44,0.23,14,pass,2019-08-26
409.62,0.23,15,pass,2019-08-27
409.7,0.17,12,pass,2019-08-28
409.53,0.11,11,pass,2019-08-29
409.25,0.12,6,pass,2019-08-31
408.23,0.21,7,pass,2019-09-01
409.14,0.14,15,pass,2019-09-02
408.75,0.51,4,pass,2019-09-03
409.39,0.08,6,pass,2019-09-04
408.54,0.15,14,pass,2019-09-05
408.45,0.09,13,pass,2019-09-06
409.2,0.17,5,pass,2019-09-07
409.13,0.09,9,pass,2019-09-08
409.06,0.12,6,pass,2019-09-09
408.77,0.12,10,pass,2019-09-10
408.71,0.15,12,pass,2019-09-11
408.03,0.37,10,pass,2019-09-12
408.33,0.29,13,pass,2019-09-13
408.12,0.17,6,pass,2019-09-14
408.64,0.15,9,pass,2019-09-16
408.66,0.06,14,pass,2019-09-17
408.59,0.08,14,pass,2019-09-18
408.77,0.1,13,pass,2019-09-19
408.08,0.26,12,pass,2019-09-20
408.26,0.14,14,pass,2019-09-21
408.48,0.13,14,pass,2019-09-22
