CountyIds,COUNTY,Latitude,Longitude,AdminUnit,Name,AcresBurned,Started,Extinguished,Duration,ArchiveYear,PercentContained,MajorIncident,time
56,ventura,0.0,0.0,Ventura County Fire Department,Happy Camp Fire,44.0,2013-12-10 02:26:00+00:00,2013-12-11 17:30:00+00:00,1 days 15:04:00,2013,100.0,False,2013-12-10
45,shasta,40.37300000000001,-122.7338,CAL FIRE Shasta-Trinity Unit,Fiddler Fire,43.0,2013-07-09 11:59:00+00:00,2013-07-09 15:00:00+00:00,0 days 03:01:00,2013,100.0,False,2013-07-09
33,riverside,33.969359999999995,-117.1265,CAL FIRE/Riverside County Fire,Viper Fire,42.0,2013-06-08 15:37:00+00:00,2013-06-08 19:00:00+00:00,0 days 03:23:00,2013,100.0,False,2013-06-08
41,san mateo,37.667295,-122.427285,CAL FIRE San Mateo-Santa Cruz Unit,Chestnut Fire,41.0,2013-09-07 13:55:00+00:00,2013-09-07 20:00:00+00:00,0 days 06:05:00,2013,100.0,False,2013-09-07
43,santa clara,37.342186,-121.717706,CAL FIRE Santa Clara Unit,Grant Fire,40.0,2013-12-31 05:30:00+00:00,2013-12-31 16:00:00+00:00,0 days 10:30:00,2013,100.0,False,2013-12-31
30,orange,33.7655,-117.6649,Orange County Fire Authority,Baker Fire,40.0,2013-10-06 10:52:00+00:00,2013-10-09 08:00:00+00:00,2 days 21:08:00,2013,100.0,False,2013-10-06
37,san diego,0.0,0.0,CAL FIRE San Diego Unit,Valley Fire,40.0,2013-09-26 17:29:00+00:00,2013-09-28 09:15:00+00:00,1 days 15:46:00,2013,100.0,False,2013-09-26
33,riverside,33.570291,-116.10815,CAL FIRE/Riverside County Fire,Pierce Fire,40.0,2013-08-16 13:31:00+00:00,2013-08-16 21:00:00+00:00,0 days 07:29:00,2013,100.0,False,2013-08-16
47,siskiyou,0.0,0.0,CAL FIRE Siskiyou Unit,Trout Fire,40.0,2013-07-31 15:25:00+00:00,2013-07-31 19:25:00+00:00,0 days 04:00:00,2013,100.0,False,2013-07-31
33,riverside,33.9634,-117.2508,CAL FIRE / Riverside County Fire,Heacock Fire,40.0,2013-07-19 16:21:00+00:00,2013-07-20 19:30:00+00:00,1 days 03:09:00,2013,100.0,False,2013-07-19
33,riverside,34.001745,-117.302057,CAL FIRE/Riverside County Fire,Palmyrita Fire,40.0,2013-06-14 13:47:00+00:00,2013-06-15 08:00:00+00:00,0 days 18:13:00,2013,100.0,False,2013-06-14
33,riverside,33.655638,-116.161201,CAL FIRE Riverside Unit,54 Fire,40.0,2013-05-16 13:48:00+00:00,2013-05-17 08:30:00+00:00,0 days 18:42:00,2013,100.0,True,2013-05-16
9,el dorado,38.89555,-120.84716,CAL FIRE Amador-El Dorado Unit,Empire Fire,38.0,2013-08-24 14:54:00+00:00,2013-08-24 11:45:00+00:00,-1 days +20:51:00,2013,100.0,False,2013-08-24
17,lake,39.1591,-122.5906,CAL FIRE Sanoma-Lake-Napa Unit,Indian Fire,38.0,2013-08-07 12:35:00+00:00,2013-08-07 18:30:00+00:00,0 days 05:55:00,2013,100.0,False,2013-08-07
1,alameda,37.74241,-121.86216,CAL FIRE Santa Clara Unit / Alameda County Fire,Fallon Fire,38.0,2013-07-06 13:09:00+00:00,2013-07-06 14:30:00+00:00,0 days 01:21:00,2013,100.0,False,2013-07-06
10,fresno,36.763367,-119.558244,CAL FIRE/Fresno County Fire,Michelle Fire,35.0,2013-06-13 15:54:00+00:00,2013-06-13 21:30:00+00:00,0 days 05:36:00,2013,100.0,False,2013-06-13
40,san luis obispo,35.49864,-120.91375,CAL FIRE San Luis Obispo Unit,Cottontail Fire,35.0,2013-05-20 15:45:00+00:00,2013-05-20 19:10:00+00:00,0 days 03:25:00,2013,100.0,False,2013-05-20
45,shasta,0.0,0.0,CAL FIRE Shasta-Trinity Unit,Honey Fire,34.0,2013-08-04 18:00:00+00:00,2013-08-05 08:17:00+00:00,0 days 14:17:00,2013,100.0,False,2013-08-04
45,shasta,40.483662,-122.140914,CAL FIRE Shasta-Trinity Unit,Dersch Fire,33.0,2013-11-07 16:10:00+00:00,2013-11-07 19:45:00+00:00,0 days 03:35:00,2013,100.0,False,2013-11-07
5,calaveras,37.965364,-120.696362,CAL FIRE Tuolumne-Calaveras Unit,Chuckwagon Fire,31.0,2013-07-22 12:34:00+00:00,2013-07-23 15:10:00+00:00,1 days 02:36:00,2013,100.0,False,2013-07-22
17,lake,38.9777,-122.683,CAL FIRE Sonoma-Lake-Napa Unit,Lakeshore Fire,30.0,2013-09-15 19:45:00+00:00,2013-09-15 17:14:00+00:00,-1 days +21:29:00,2013,100.0,True,2013-09-15
17,lake,38.99233,-122.703193,CAL FIRE Sonoma-Lake-Napa Unit,Lake Fire,30.0,2013-06-05 16:05:00+00:00,2013-06-06 07:00:00+00:00,0 days 14:55:00,2013,100.0,False,2013-06-05
36,san bernardino,34.288877,-116.941311,San Bernardino National Forest,Fawnskin Fire,30.0,2013-04-20 17:30:00+00:00,2013-04-22 09:00:00+00:00,1 days 15:30:00,2013,100.0,False,2013-04-20
"49,48,17,6",sonoma,38.4229,-122.0437,CAL FIRE Sonoma-Lake-Napa Unit,Sonoma-Lake-Napa Unit Lightning Fires,28.0,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,4 days 14:59:00,2013,100.0,True,2013-06-10
"49,48,17,6",solano,38.4229,-122.0437,CAL FIRE Sonoma-Lake-Napa Unit,Sonoma-Lake-Napa Unit Lightning Fires,28.0,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,4 days 14:59:00,2013,100.0,True,2013-06-10
"49,48,17,6",lake,38.4229,-122.0437,CAL FIRE Sonoma-Lake-Napa Unit,Sonoma-Lake-Napa Unit Lightning Fires,28.0,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,4 days 14:59:00,2013,100.0,True,2013-06-10
"49,48,17,6",colusa,38.4229,-122.0437,CAL FIRE Sonoma-Lake-Napa Unit,Sonoma-Lake-Napa Unit Lightning Fires,28.0,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,4 days 14:59:00,2013,100.0,True,2013-06-10
45,shasta,40.473356,-122.48259,CAL FIRE Shasta-Trinity Unit,Cloverdale Fire,27.0,2013-08-14 15:37:00+00:00,2013-08-14 20:35:00+00:00,0 days 04:58:00,2013,100.0,False,2013-08-14
37,san diego,32.612773,-116.707335,CAL FIRE San Diego Unit,Flume Fire,25.0,2013-07-28 09:43:00+00:00,2013-07-28 17:50:00+00:00,0 days 08:07:00,2013,100.0,False,2013-07-28
17,lake,38.98058,-122.81796,CAL FIRE Sanoma-Lake-Napa Unit,Mount Fire,25.0,2013-06-20 14:29:00+00:00,2013-06-20 13:15:00+00:00,-1 days +22:46:00,2013,100.0,False,2013-06-20
33,riverside,33.96201,-116.90721299999998,CAL FIRE Riverside Unit,Cherry Fire,25.0,2013-05-20 13:47:00+00:00,2013-05-20 18:50:00+00:00,0 days 05:03:00,2013,100.0,False,2013-05-20
17,lake,38.9289,-122.5818,CAL FIRE Sonoma-Lake-Napa Unit,Dam Fire,23.0,2013-11-23 14:17:00+00:00,2013-11-24 18:45:00+00:00,1 days 04:28:00,2013,100.0,False,2013-11-23
23,mendocino,0.0,0.0,CAL FIRE Mendocino Unit,Refuse Fire,15.0,2013-12-30 11:00:00+00:00,2013-12-30 20:30:00+00:00,0 days 09:30:00,2013,100.0,False,2013-12-30
33,riverside,33.94528,-117.09306,CAL FIRE / Riverside County Fire,Gilman Fire,15.0,2013-07-19 17:31:00+00:00,2013-07-19 19:30:00+00:00,0 days 01:59:00,2013,100.0,False,2013-07-19
20,madera,0.0,0.0,CAL FIRE Madera-Mariposa-Merced Unit,Ranger Fire,15.0,2013-05-12 13:02:00+00:00,2013-05-13 09:00:00+00:00,0 days 19:58:00,2013,100.0,False,2013-05-12
12,humboldt,41.333,-123.376,Six Rivers National Forest,Orleans Complex,0.0,2013-08-03 08:00:00+00:00,2013-08-03 15:00:00+00:00,0 days 07:00:00,2013,100.0,False,2013-08-03
33,riverside,33.99647,-116.84137,USFS San Bernardino National Forest,Hathaway Fire,0.0,2013-06-09 12:30:00+00:00,2013-06-09 16:45:00+00:00,0 days 04:15:00,2013,100.0,False,2013-06-09
9,el dorado,38.805437,-120.629714,CAL FIRE / USFS - El Dorado National Forest,King Fire,97717.0,2014-09-13 16:32:00+00:00,2014-10-09 17:20:00+00:00,26 days 00:48:00,2014,100.0,True,2014-09-13
47,siskiyou,0.0,0.0,CAL FIRE Siskiyou Unit / USFS-Klamath National Forest,July Complex,50042.0,2014-08-02 09:00:00+00:00,2014-08-06 10:00:00+00:00,4 days 01:00:00,2014,100.0,False,2014-08-02
45,shasta,40.901,-121.368,CAL FIRE Lassen-Modoc Unit / USFS - Lassen National Forest,Bald Fire,39736.0,2014-07-30 20:15:00+00:00,2014-08-15 14:00:00+00:00,15 days 17:45:00,2014,100.0,False,2014-07-30
47,siskiyou,42.048,-122.345,CAL FIRE Siskiyou Unit / Oregon Dept. of Forestry / Oregon Office of The State Fire Marshal,Oregon Gulch Fire (part of the Beaver Complex),35302.0,2014-07-30 23:00:00+00:00,2014-08-18 09:45:00+00:00,18 days 10:45:00,2014,100.0,False,2014-07-30
47,siskiyou,0.0,0.0,US Forest Service - Klamath National Forest,Beaver Fire,32496.0,2014-07-30 00:00:00+00:00,2014-09-02 13:00:00+00:00,34 days 13:00:00,2014,100.0,False,2014-07-30
45,shasta,40.72,-121.562,CAL FIRE / USFS - Lassen National Forest,Eiler Fire,32416.0,2014-07-31 18:04:00+00:00,2014-08-25 10:00:00+00:00,24 days 15:56:00,2014,100.0,True,2014-07-31
37,san diego,0.0,0.0,Marine Corps Base Camp Pendleton,Pulgas Fire,14416.0,2014-05-15 14:45:00+00:00,2014-05-21 17:00:00+00:00,6 days 02:15:00,2014,100.0,False,2014-05-15
20,madera,0.0,0.0,US Forest Service - Sierra National Forest,French Fire,13838.0,2014-07-28 05:45:00+00:00,2014-07-28 14:30:00+00:00,0 days 08:45:00,2014,100.0,False,2014-07-28
25,modoc,41.1336,-121.2144,CAL FIRE Lassen-Modoc Unit,Day Fire,13153.0,2014-07-30 19:01:00+00:00,2014-08-13 07:00:00+00:00,13 days 11:59:00,2014,100.0,True,2014-07-30
45,shasta,40.4314,-122.750788,CAL FIRE Shasta-Trinity Unit,Bully Fire,12661.0,2014-07-11 15:37:00+00:00,2014-07-26 20:00:00+00:00,15 days 04:23:00,2014,100.0,True,2014-07-11
23,mendocino,0.0,0.0,CAL FIRE Mendocino Unit,Lodge Lightning Complex,12536.0,2014-07-30 06:27:00+00:00,2014-09-09 19:30:00+00:00,41 days 13:03:00,2014,100.0,True,2014-07-30
57,yolo,38.512,-122.104,CAL FIRE Sonoma-Lake-Napa Unit,Monticello Fire,6488.0,2014-07-04 21:32:00+00:00,2014-07-12 18:00:00+00:00,7 days 20:28:00,2014,100.0,True,2014-07-04
45,shasta,41.14100000000001,-122.805,US Forest Service - Shasta Trinity National Forest,Coffee Fire,6258.0,2014-07-30 20:30:00+00:00,2014-11-14 13:00:00+00:00,106 days 16:30:00,2014,100.0,False,2014-07-30
47,siskiyou,41.682,-122.127,CAL FIRE Siskiyou Unit / USFS-Klamath National Forest,Little Deer Fire,5503.0,2014-07-31 17:45:00+00:00,2014-08-18 10:00:00+00:00,17 days 16:15:00,2014,100.0,False,2014-07-31
37,san diego,33.3529,-117.284889,Marine Corps Base Camp Pendleton,Tomahawk Fire,5367.0,2014-05-14 09:45:00+00:00,2014-05-19 09:20:00+00:00,4 days 23:35:00,2014,100.0,True,2014-05-14
27,monterey,0.0,0.0,"Department of Defense, US Army",Stoney Fire,4840.0,2014-06-19 15:14:00+00:00,2014-06-21 19:00:00+00:00,2 days 03:46:00,2014,100.0,False,2014-06-19
22,mariposa,0.0,0.0,Yosemite National Park,Meadow Fire,4772.0,2014-08-16 00:00:00+00:00,2014-12-12 13:45:00+00:00,118 days 13:45:00,2014,100.0,False,2014-08-16
22,mariposa,0.0,0.0,Yosemite National Park and Stanislaus National Forest,El Portal Fire,4689.0,2014-07-26 17:00:00+00:00,2014-08-10 08:15:00+00:00,14 days 15:15:00,2014,100.0,False,2014-07-26
"28,17",napa,38.664,-122.454,CAL FIRE Sonoma-Lake-Napa Unit,Butts Fire,4300.0,2014-07-01 12:08:00+00:00,2014-07-09 18:00:00+00:00,8 days 05:52:00,2014,100.0,True,2014-07-01
"28,17",lake,38.664,-122.454,CAL FIRE Sonoma-Lake-Napa Unit,Butts Fire,4300.0,2014-07-01 12:08:00+00:00,2014-07-09 18:00:00+00:00,8 days 05:52:00,2014,100.0,True,2014-07-01
"3,9",amador,38.5691,-120.7819,CAL FIRE Amador-El Dorado Unit,Sand Fire,4240.0,2014-07-25 16:34:00+00:00,2014-08-02 19:15:00+00:00,8 days 02:41:00,2014,100.0,True,2014-07-25
"3,9",el dorado,38.5691,-120.7819,CAL FIRE Amador-El Dorado Unit,Sand Fire,4240.0,2014-07-25 16:34:00+00:00,2014-08-02 19:15:00+00:00,8 days 02:41:00,2014,100.0,True,2014-07-25
15,kern,35.7206,-118.4747,Kern County Fire / Sequoia National Forest ,Way Fire,4045.0,2014-08-18 14:30:00+00:00,2014-08-27 18:00:00+00:00,9 days 03:30:00,2014,100.0,False,2014-08-18
15,kern,35.70683,-118.555527,Sequoia National Forest,Shirley Fire,3895.0,2014-06-13 17:00:00+00:00,2014-06-20 08:30:00+00:00,6 days 15:30:00,2014,100.0,False,2014-06-13
36,san bernardino,34.169346000000004,-117.547374,CAL FIRE San Bernardino / USFS / Rancho Cucamonga Fire,Etiwanda Fire,2143.0,2014-04-30 08:00:00+00:00,2014-05-05 17:30:00+00:00,5 days 09:30:00,2014,100.0,True,2014-04-30
37,san diego,33.1137,-117.1599,San Marcos Fire / CAL FIRE San Diego Unit / Elfin Forest Fire Dept,Cocos Fire,1995.0,2014-05-14 16:00:00+00:00,2014-05-22 18:15:00+00:00,8 days 02:15:00,2014,100.0,True,2014-05-14
19,los angeles,34.1703,-117.8816,Angeles National Forest and LA County Fire Department,Colby Fire,1952.0,2014-01-16 05:50:00+00:00,2014-01-27 10:00:00+00:00,11 days 04:10:00,2014,100.0,False,2014-01-16
15,kern,35.642,-118.15,Sequoia National Forest,Nicolls Fire ,1680.0,2014-07-11 13:46:00+00:00,2014-07-21 14:45:00+00:00,10 days 00:59:00,2014,100.0,False,2014-07-11
25,modoc,41.89,-120.79,Modoc National Forest,Modoc Lightning Complex,1651.0,2014-07-01 19:00:00+00:00,2014-07-03 10:30:00+00:00,1 days 15:30:00,2014,100.0,False,2014-07-01
37,san diego,33.003,-117.133,CAL FIRE San Diego Unit/San Diego City Fire/Rancho Santa Fe Fire District,Bernardo Fire,1548.0,2014-05-13 11:00:00+00:00,2014-05-17 20:14:00+00:00,4 days 09:14:00,2014,100.0,True,2014-05-13
25,modoc,41.489,-120.904,CAL FIRE Lassen-Modoc Unit / Modoc National Forest,Gulch Fire,1469.0,2014-07-03 15:46:00+00:00,2014-07-07 07:00:00+00:00,3 days 15:14:00,2014,100.0,True,2014-07-03
37,san diego,33.417572,-117.550567,Marine Corps Base Camp Pendleton,San Mateo Fire,1457.0,2014-05-16 11:24:00+00:00,2014-05-20 23:30:00+00:00,4 days 12:06:00,2014,100.0,False,2014-05-16
45,shasta,40.7101,-122.171,CAL FIRE Shasta-Trinity Unit,Gulch Fire,1375.0,2014-09-10 00:30:00+00:00,2014-09-16 09:30:00+00:00,6 days 09:00:00,2014,100.0,True,2014-09-10
22,mariposa,0.0,0.0,Yosemite National Park,Dark Hole Fire,1080.0,2014-07-17 01:00:00+00:00,2014-08-20 19:00:00+00:00,34 days 18:00:00,2014,100.0,False,2014-07-17
30,orange,33.748000000000005,-117.601,US Forest Service - Cleveland National Forest,Silverado Fire,968.0,2014-09-12 10:30:00+00:00,2014-09-22 15:00:00+00:00,10 days 04:30:00,2014,100.0,False,2014-09-12
52,tehama,40.134597,-121.790183,Lassen National Forest,Campbell Fire,865.0,2014-01-02 20:00:00+00:00,2014-01-10 18:30:00+00:00,7 days 22:30:00,2014,100.0,False,2014-01-02
22,mariposa,0.0,0.0,CAL FIRE Madera-Mariposa-Merced Unit,Hunters Fire,677.0,2014-05-26 15:33:00+00:00,2014-06-02 18:30:00+00:00,7 days 02:57:00,2014,100.0,True,2014-05-26
42,santa barbara,34.609,-120.454,Santa Barbara County Fire,Miguelito Fire,632.0,2014-05-13 14:00:00+00:00,2014-05-19 09:20:00+00:00,5 days 19:20:00,2014,100.0,True,2014-05-13
20,madera,37.3433,-119.6581,CAL FIRE Madera-Mariposa-Merced Unit,Junction Fire,612.0,2014-08-18 13:50:00+00:00,2014-08-25 08:25:00+00:00,6 days 18:35:00,2014,100.0,True,2014-08-18
37,san diego,33.1109,-117.279,Carlsbad Fire Department,Poinsettia Fire,600.0,2014-05-14 10:30:00+00:00,2014-05-17 00:00:00+00:00,2 days 13:30:00,2014,100.0,False,2014-05-14
53,trinity,40.7412,-122.946,CAL FIRE Shasta-Trinity Unit,Oregon Fire,580.0,2014-08-24 16:36:00+00:00,2014-08-28 19:00:00+00:00,4 days 02:24:00,2014,100.0,True,2014-08-24
47,siskiyou,41.42384000000001,-122.37432,CAL FIRE Siskiyou Unit,Boles Fire,516.0,2014-09-15 13:38:00+00:00,2014-10-11 18:50:00+00:00,26 days 05:12:00,2014,100.0,True,2014-09-15
55,tuolumne,37.76617,-120.45087,CAL FIRE Tuolumne-Calaveras Unit,59 Fire,487.0,2014-06-04 11:45:00+00:00,2014-06-05 20:00:00+00:00,1 days 08:15:00,2014,100.0,False,2014-06-04
31,placer,0.0,0.0,CAL FIRE Nevada-Yuba-Placer Unit,Applegate Fire,459.0,2014-10-08 13:33:00+00:00,2014-10-15 07:50:00+00:00,6 days 18:17:00,2014,100.0,True,2014-10-08
23,mendocino,0.0,0.0,CAL FIRE Mendocino Unit,Black Fire,403.0,2014-09-13 15:48:00+00:00,2014-09-17 16:10:00+00:00,4 days 00:22:00,2014,100.0,True,2014-09-13
27,monterey,36.6313,-121.4819,CAL FIRE San Benito-Monterey Unit,Encinal Fire,400.0,2014-03-19 16:45:00+00:00,2014-03-21 18:00:00+00:00,2 days 01:15:00,2014,100.0,True,2014-03-19
4,butte,0.0,0.0,CAL FIRE Butte Unit,Web Fire,389.0,2014-07-28 13:11:00+00:00,2014-08-01 17:30:00+00:00,4 days 04:19:00,2014,100.0,True,2014-07-28
37,san diego,33.312,-117.162,CAL FIRE San Diego Unit,Highway Fire,380.0,2014-05-14 13:00:00+00:00,2014-05-15 18:30:00+00:00,1 days 05:30:00,2014,100.0,True,2014-05-14
33,riverside,0.0,0.0,CAL FIRE / Riverside County Fire Department,Pierce Fire,350.0,2014-03-15 16:37:00+00:00,2014-03-16 08:30:00+00:00,0 days 15:53:00,2014,100.0,False,2014-03-15
12,humboldt,40.884415,-123.773779,CAL FIRE Humboldt Del-Norte Unit,Red Fire,333.0,2014-01-04 12:00:00+00:00,2014-01-08 19:15:00+00:00,4 days 07:15:00,2014,100.0,False,2014-01-04
20,madera,37.311915,-119.604124,CAL FIRE Madera-Mariposa-Merced Unit,Courtney Fire,320.0,2014-09-14 13:36:00+00:00,2014-09-22 07:15:00+00:00,7 days 17:39:00,2014,100.0,True,2014-09-14
22,mariposa,37.0,40.34,Yosemite National Park,Dog Rock Fire,311.0,2014-10-07 15:05:00+00:00,2014-10-12 18:00:00+00:00,5 days 02:55:00,2014,100.0,False,2014-10-07
22,mariposa,0.0,0.0,CAL FIRE is in Unified Command with Mariposa County Fire and Sheriff’s Departments,Bridge Fire,300.0,2014-09-05 12:39:00+00:00,2014-09-12 09:00:00+00:00,6 days 20:21:00,2014,100.0,True,2014-09-05
24,merced,0.0,0.0,CAL FIRE Madera-Mariposa-Merced Unit,Gun Club Fire,300.0,2014-07-24 12:06:00+00:00,2014-07-25 09:15:00+00:00,0 days 21:09:00,2014,100.0,False,2014-07-24
19,los angeles,34.267,-117.867,US Forest Service - Angeles National Forest,Tecolote Fire,274.0,2014-08-17 14:30:00+00:00,2014-12-12 13:30:00+00:00,116 days 23:00:00,2014,100.0,False,2014-08-17
55,tuolumne,37.787,-120.452,CAL FIRE Tuolumne-Calaveras Unit,Hetch Hetchy Fire,269.0,2014-06-05 13:04:00+00:00,2014-06-06 09:30:00+00:00,0 days 20:26:00,2014,100.0,False,2014-06-05
29,nevada,39.113682,-120.999508,CAL FIRE Nevada-Yuba-Placer Unit,Dog Bar Fire,247.0,2014-09-13 14:07:00+00:00,2014-09-18 18:45:00+00:00,5 days 04:38:00,2014,100.0,True,2014-09-13
52,tehama,40.009827,-122.345078,CAL FIRE Tehama-Glenn Unit,Tehama Fire,225.0,2014-06-13 12:23:00+00:00,2014-06-13 13:50:00+00:00,0 days 01:27:00,2014,100.0,False,2014-06-13
37,san diego,33.078948,-116.576454,CAL FIRE San Diego Unit,Banner Fire,217.0,2014-07-03 10:43:00+00:00,2014-07-06 09:15:00+00:00,2 days 22:32:00,2014,100.0,True,2014-07-03
12,humboldt,41.13399999999999,-123.753,Six Rivers National Forest,Bald Hill 3 Fire,210.0,2014-09-12 15:00:00+00:00,2014-09-15 11:00:00+00:00,2 days 20:00:00,2014,100.0,False,2014-09-12
19,los angeles,34.235,-117.771,US Forest Service - Angeles National Forest,Shoemaker Fire,190.0,2014-08-14 12:48:00+00:00,2014-12-12 14:00:00+00:00,120 days 01:12:00,2014,100.0,False,2014-08-14
17,lake,39.1647,-122.5983,CAL FIRE Sonoma-Lake-Napa Unit,Indian Fire,175.0,2014-05-25 12:20:00+00:00,2014-05-26 08:45:00+00:00,0 days 20:25:00,2014,100.0,False,2014-05-25
45,shasta,40.6569,-122.2215,CAL FIRE Shasta-Trinity Unit,Dry Fire,143.0,2014-07-09 13:45:00+00:00,2014-07-10 07:30:00+00:00,0 days 17:45:00,2014,100.0,False,2014-07-09
22,mariposa,37.7103,-120.197,CAL FIRE Madera-Mariposa-Merced Unit,Haigh Fire,130.0,2014-06-10 15:11:00+00:00,2014-06-13 18:30:00+00:00,3 days 03:19:00,2014,100.0,True,2014-06-10
43,santa clara,0.0,0.0,CAL FIRE Santa Clara Unit,Curie Fire,125.0,2014-06-30 14:10:00+00:00,2014-07-01 08:30:00+00:00,0 days 18:20:00,2014,100.0,False,2014-06-30
37,san diego,32.81,-116.49,USFS - Cleveland National Forest,Gun Fire,125.0,2014-03-08 12:30:00+00:00,2014-03-11 11:00:00+00:00,2 days 22:30:00,2014,100.0,False,2014-03-08
5,calaveras,120.679019,38.178241,CAL FIRE Tuolumne Calaveras Unit,Reed Fire,120.0,2014-06-20 15:27:00+00:00,2014-06-21 19:00:00+00:00,1 days 03:33:00,2014,100.0,False,2014-06-20
31,placer,0.0,0.0,CAL FIRE Nevada-Placer-Yuba Unit / Placer County Fire,Brewer Fire,120.0,2014-01-22 13:10:00+00:00,2014-01-22 16:35:00+00:00,0 days 03:25:00,2014,100.0,False,2014-01-22
14,inyo,37.399,-118.352,CAL FIRE San Bernardino Unit,Bridges Fire,113.0,2014-04-19 15:54:00+00:00,2014-04-21 19:15:00+00:00,2 days 03:21:00,2014,100.0,True,2014-04-19
10,fresno,36.8266,-119.3415,CAL FIRE Fresno-Kings Unit,Lake Fire,106.0,2014-01-25 06:37:00+00:00,2014-01-26 18:00:00+00:00,1 days 11:23:00,2014,100.0,False,2014-01-25
37,san diego,0.0,0.0,Oceanside Fire Department,River Fire,105.0,2014-05-14 12:12:00+00:00,2014-05-19 09:20:00+00:00,4 days 21:08:00,2014,100.0,False,2014-05-14
25,modoc,41.507,-121.266,US Forest Service - Modoc National Forest ,Little Fire,101.0,2014-08-12 15:00:00+00:00,2014-08-13 06:15:00+00:00,0 days 15:15:00,2014,100.0,False,2014-08-12
17,lake,0.0,0.0,CAL FIRE Sonoma-Lake-Napa Unit,Saratoga Fire,100.0,2014-09-03 16:03:00+00:00,2014-09-05 18:30:00+00:00,2 days 02:27:00,2014,100.0,False,2014-09-03
33,riverside,0.0,0.0,CAL FIRE Riverside Unit / Riverside County Fire,Interstate Fire,100.0,2014-09-01 14:03:00+00:00,2014-09-01 22:00:00+00:00,0 days 07:57:00,2014,100.0,False,2014-09-01
9,el dorado,38.59,-120.028,US Forest Service - El Dorado National Forest,Irene Fire,94.0,2014-09-14 09:15:00+00:00,2014-09-17 18:45:00+00:00,3 days 09:30:00,2014,100.0,False,2014-09-14
22,mariposa,0.0,0.0,CAL FIRE Madera-Mariposa-Merced Unit,Valley Fire,90.0,2014-06-06 17:29:00+00:00,2014-06-08 19:45:00+00:00,2 days 02:16:00,2014,100.0,True,2014-06-06
5,calaveras,38.058,-120.66,CAL FIRE Tuolumne Calaveras Unit,Oak Fire,85.0,2014-06-22 12:37:00+00:00,2014-06-24 19:00:00+00:00,2 days 06:23:00,2014,100.0,True,2014-06-22
29,nevada,39.3918,-120.0805,US Forest Service - Tahoe National Forest,Boca Fire,84.0,2014-08-18 10:00:00+00:00,2014-08-19 16:45:00+00:00,1 days 06:45:00,2014,100.0,False,2014-08-18
43,santa clara,0.0,0.0,CAL FIRE Santa Clara Unit,Casa Fire,80.0,2014-08-28 15:10:00+00:00,2014-08-31 08:15:00+00:00,2 days 17:05:00,2014,100.0,False,2014-08-28
7,contra costa,37.5359,-121.5118,CAL FIRE Santa Clara Unit,Marsh Fire,80.0,2014-07-11 21:57:00+00:00,2014-07-12 18:00:00+00:00,0 days 20:03:00,2014,100.0,True,2014-07-11
22,mariposa,0.0,0.0,Stanislaus National Forest ,Montgomery Fire,79.0,2014-09-07 16:46:00+00:00,2014-09-09 19:45:00+00:00,2 days 02:59:00,2014,100.0,False,2014-09-07
33,riverside,0.0,0.0,CAL FIRE/Riverside County Fire,Sabina Fire,78.0,2014-07-23 10:47:00+00:00,2014-07-24 09:00:00+00:00,0 days 22:13:00,2014,100.0,False,2014-07-23
45,shasta,40.5719,-121.3415,CAL FIRE Shasta-Trinity Unit,Cassel Fire,75.0,2014-07-05 18:44:00+00:00,2014-07-08 18:30:00+00:00,2 days 23:46:00,2014,100.0,True,2014-07-05
27,monterey,36.103,-121.117,CAL FIRE San Benito-Monterey Unit,San Lucas Fire,75.0,2014-04-30 14:25:00+00:00,2014-05-01 19:00:00+00:00,1 days 04:35:00,2014,100.0,False,2014-04-30
4,butte,39.4664,-121.6129,CAL FIRE Butte Unit,Wildlife Fire,72.0,2014-07-14 18:00:00+00:00,2014-07-16 08:00:00+00:00,1 days 14:00:00,2014,100.0,False,2014-07-14
55,tuolumne,37.8316,-120.3434,CAL FIRE Tuolumne Caleveras Unit,Jackson Fire,70.0,2014-09-04 11:51:00+00:00,2014-09-05 09:15:00+00:00,0 days 21:24:00,2014,100.0,False,2014-09-04
15,kern,0.0,0.0,Sequoia National Forest,Ranch Fire,70.0,2014-07-01 18:15:00+00:00,2014-07-06 08:30:00+00:00,4 days 14:15:00,2014,100.0,False,2014-07-01
48,solano,121.999,38.453,CAL FIRE Sonoma-Lake-Napa Unit,Norman Fire,70.0,2014-06-12 14:29:00+00:00,2014-06-13 08:00:00+00:00,0 days 17:31:00,2014,100.0,False,2014-06-12
14,inyo,0.0,0.0,Inyo National Forest,June Fire,65.0,2014-09-16 19:07:00+00:00,2014-09-21 09:00:00+00:00,4 days 13:53:00,2014,100.0,False,2014-09-16
23,mendocino,0.0,0.0,CAL FIRE Mendocino Unit,Nelson Fire,62.0,2014-09-21 16:13:00+00:00,2014-09-22 16:30:00+00:00,1 days 00:17:00,2014,100.0,True,2014-09-21
