,CountyIds,Counties,Latitude,Longitude,AdminUnit,Name,AcresBurned,Started,Extinguished,ArchiveYear,PercentContained,MajorIncident,time,value,value_std_dev,nvalue,qcflag
458,56,Ventura,0.0,0.0,Ventura County Fire Department,Casitas Fire,50.0,2016-04-28 19:00:00+00:00,2016-04-30 07:00:00+00:00,2016,100.0,False,2016-04-28,408.31,0.11,8,pass
459,40,San Luis Obispo,35.61960999999999,-120.39993,CAL FIRE San Luis Obispo Unit,Shedd Fire,150.0,2016-05-10 16:11:00+00:00,2016-05-10 18:45:00+00:00,2016,100.0,False,2016-05-10,408.1,0.16,4,pass
460,10,Fresno,36.14161,-120.62048,CAL FIRE Fresno-Kings Unit,Frame Fire,145.0,2016-07-04 17:15:00+00:00,2016-07-07 19:00:00+00:00,2016,100.0,False,2016-07-04,406.05,0.13,12,pass
461,20,Madera,37.25601,-119.65776,CAL FIRE Madera-Mariposa-Merced Unit,Broken Fire,103.0,2016-07-04 11:53:00+00:00,2016-07-06 20:00:00+00:00,2016,100.0,False,2016-07-04,406.05,0.13,12,pass
462,15,Kern,35.60747999999999,-118.94811,Kern County Fire,Famoso Fire,138.0,2016-07-15 23:55:00+00:00,2016-07-16 07:40:00+00:00,2016,100.0,False,2016-07-15,404.02,0.27,7,pass
463,10,Fresno,37.0099,-119.5792,CAL FIRE Fresno County Fire,Green Fire,123.0,2016-07-15 16:45:00+00:00,2016-07-16 18:00:00+00:00,2016,100.0,True,2016-07-15,404.02,0.27,7,pass
464,57,Yolo,38.8866,-122.04726,CAL FIRE Sonoma-Lake-Napa Unit,Dunnigan Fire,84.0,2016-07-15 14:00:00+00:00,2016-07-15 15:40:00+00:00,2016,100.0,False,2016-07-15,404.02,0.27,7,pass
465,10,Fresno,36.78769000000001,-119.38248,CAL FIRE Fresno-Kings Unit,Avocado Fire,132.0,2016-05-15 16:38:00+00:00,2016-05-17 19:10:00+00:00,2016,100.0,False,2016-05-15,406.99,0.25,13,pass
466,26,Mono,0.0,0.0,Inyo National Forest,Rock Creek Fire,122.0,2016-08-05 15:45:00+00:00,2016-08-07 19:33:00+00:00,2016,100.0,False,2016-08-05,403.58,0.1,11,pass
467,3,Amador,38.2581,-120.8657,CAL FIRE Amador - El Dorado Unit,Deer Fire,26.0,2016-08-05 13:49:00+00:00,2016-08-06 10:06:00+00:00,2016,100.0,True,2016-08-05,403.58,0.1,11,pass
468,50,Stanislaus,0.0,0.0,CAL FIRE Santa Clara Unit,Diablo Fire,100.0,2016-08-03 16:08:00+00:00,2016-08-04 07:45:00+00:00,2016,100.0,False,2016-08-03,403.22,0.13,14,pass
469,52,Tehama,40.19611,-122.26736,CAL FIRE Tehama-Glenn Unit,Baker Fire,80.0,2016-08-03 17:27:00+00:00,2016-08-04 07:50:00+00:00,2016,100.0,False,2016-08-03,403.22,0.13,14,pass
470,37,San Diego,32.9612,-116.7945,CAL FIRE San Diego,Feather Fire,100.0,2016-07-18 13:08:00+00:00,2016-07-20 13:45:00+00:00,2016,100.0,False,2016-07-18,400.82,0.07,5,pass
471,4,Butte,39.33035,-121.78973,CAL FIRE Butte Unit,Dunstone Fire,91.0,2016-05-27 13:43:00+00:00,2016-05-27 17:00:00+00:00,2016,100.0,False,2016-05-27,408.01,0.2,8,pass
472,31,Placer,38.86804,-121.37704,CAL FIRE Nevada Yuba Placer Unit,Moore Fire,88.0,2016-06-21 12:24:00+00:00,2016-06-21 15:45:00+00:00,2016,100.0,False,2016-06-21,406.55,0.16,11,pass
473,4,Butte,39.43351,-121.6051,CAL FIRE Butte County Fire,70 Fire,49.0,2016-06-21 15:09:00+00:00,2016-06-21 16:30:00+00:00,2016,100.0,False,2016-06-21,406.55,0.16,11,pass
474,52,Tehama,39.93965,-122.40142,CAL FIRE Tehama-Glenn Unit,Paskenta Fire,43.0,2016-06-21 10:26:00+00:00,2016-06-21 13:00:00+00:00,2016,100.0,False,2016-06-21,406.55,0.16,11,pass
475,34,Sacramento,38.517772,-121.103642,CAL FIRE Amador-Eldorado Unit,Scott Fire,87.0,2016-07-10 15:30:00+00:00,2016-07-11 06:35:00+00:00,2016,100.0,False,2016-07-10,405.61,0.07,5,pass
476,40,San Luis Obispo,35.70821,-120.82266,CAL FIRE San Luis Obispo Unit,Frazier Fire,86.0,2016-06-27 12:07:00+00:00,2016-06-29 17:00:00+00:00,2016,100.0,False,2016-06-27,405.31,1.08,9,pass
477,5,Calaveras,38.22017,-120.8678,CAL FIRE Tuolumne-Calaveras Unit,Campo Fire,33.0,2016-06-27 18:00:00+00:00,2016-06-30 07:00:00+00:00,2016,100.0,False,2016-06-27,405.31,1.08,9,pass
478,35,San Benito,36.49914,-121.04993,CAL FIRE San Benito Monterey Unit,Old Fire,83.0,2016-06-12 12:45:00+00:00,2016-06-12 15:45:00+00:00,2016,100.0,False,2016-06-12,407.2,0.12,5,pass
479,52,Tehama,39.7947,-121.857,CAL FIRE Tehama Glenn Unit,Hoag Fire,80.0,2016-06-11 14:30:00+00:00,2016-06-11 16:15:00+00:00,2016,100.0,False,2016-06-11,407.42,0.09,12,pass
480,15,Kern,35.77135,-120.251,Kern County Fire Department,Cotton Fire,61.0,2016-06-11 15:04:00+00:00,2016-06-12 12:30:00+00:00,2016,100.0,False,2016-06-11,407.42,0.09,12,pass
481,45,Shasta,40.61388,-122.46777,CAL FIRE Shasta Trinity Unit,Keswick Fire,24.0,2016-06-11 16:02:00+00:00,2016-06-12 15:00:00+00:00,2016,100.0,False,2016-06-11,407.42,0.09,12,pass
482,10,Fresno,36.6543,-119.5327,CAL FIRE Fresno-Kings unit,Newmark Fire,70.0,2016-09-23 12:40:00+00:00,2016-09-24 20:00:00+00:00,2016,100.0,False,2016-09-23,400.71,0.27,13,pass
483,3,Amador,38.5212,-120.8416,CAL FIRE Amador-El Dorado Unit,Bell Fire,45.0,2016-09-23 13:12:00+00:00,2016-09-25 17:45:00+00:00,2016,100.0,True,2016-09-23,400.71,0.27,13,pass
484,27,Monterey,36.2833,-121.3306,CAL FIRE San Benito-Monterey Unit,Arroyo Fire,70.0,2016-06-18 16:47:00+00:00,2016-06-20 18:15:00+00:00,2016,100.0,False,2016-06-18,406.97,0.17,5,pass
485,37,San Diego,33.41639,-117.08829,CAL FIRE San Diego Unit,Pala Fire,70.0,2016-05-31 13:48:00+00:00,2016-06-07 06:45:00+00:00,2016,100.0,True,2016-05-31,407.03,0.35,8,pass
486,17,Lake,39.0863,-122.7891,CAL FIRE Sonoma-Lake-Napa Unit,Foothill Fire,69.0,2016-07-19 17:16:00+00:00,2016-07-22 18:15:00+00:00,2016,100.0,True,2016-07-19,403.18,0.06,4,pass
487,47,Siskiyou,41.96191,-122.59328,CAL FIRE Siskiyou Unit,Bailey Fire,26.0,2016-07-19 14:09:00+00:00,2016-07-20 09:00:00+00:00,2016,100.0,False,2016-07-19,403.18,0.06,4,pass
488,28,Napa,38.40958,-122.43172,CAL FIRE Sonoma-Lake-Napa Unit,Creek Fire,65.0,2016-10-10 16:13:00+00:00,2016-10-12 18:00:00+00:00,2016,100.0,True,2016-10-10,401.57,0.32,10,pass
489,47,Siskiyou,0.0,0.0,CAL FIRE Siskiyou Unit,Mill Fire,56.0,2016-05-19 15:37:00+00:00,2016-05-21 19:00:00+00:00,2016,100.0,False,2016-05-19,407.12,0.47,7,pass
490,36,San Bernardino,34.3183,-117.3189,San Bernardino County Fire ,Spring Fire,50.0,2016-09-07 16:53:00+00:00,2016-09-09 06:00:00+00:00,2016,100.0,False,2016-09-07,400.35,0.1,8,pass
491,29,Nevada,39.39051,-120.51887,Tahoe National Forest,Phoenix Fire,38.0,2016-09-07 15:09:00+00:00,1969-12-31 16:00:00+00:00,2016,100.0,False,2016-09-07,400.35,0.1,8,pass
492,7,Contra Costa,38.01264000000001,-122.1885,CAL FIRE Santa Clara Unit,Franklin Fire,40.0,2016-07-24 16:30:00+00:00,2016-07-24 19:00:00+00:00,2016,100.0,False,2016-07-24,403.09,0.27,12,pass
493,20,Madera,37.24006,-119.4741,CAL FIRE Madera-Mariposa-Merced Unit,Fork Fire,38.0,2016-07-29 17:55:00+00:00,2016-07-31 18:55:00+00:00,2016,100.0,False,2016-07-29,403.96,0.31,11,pass
494,17,Lake,0.0,0.0,CAL FIRE Sonoma-Lake-Napa Unit,North Branch Extension Fire,25.0,2016-07-29 14:55:00+00:00,2016-07-31 18:50:00+00:00,2016,100.0,False,2016-07-29,403.96,0.31,11,pass
495,37,San Diego,33.22558,-117.14547,CAL FIRE San Diego Unit,Gopher Fire,35.0,2016-08-10 09:14:00+00:00,2016-08-11 18:30:00+00:00,2016,100.0,False,2016-08-10,402.96,0.13,15,pass
496,4,Butte,0.0,0.0,CAL FIRE Butte Unit,Neal Fire,35.0,2016-07-28 14:27:00+00:00,2016-07-29 15:10:00+00:00,2016,100.0,False,2016-07-28,404.03,0.19,15,pass
497,47,Siskiyou,41.6314,-122.7933,CAL FIRE Siskiyou Unit,Moffett Fire,32.0,2016-09-12 16:28:00+00:00,2016-09-13 18:30:00+00:00,2016,100.0,False,2016-09-12,401.67,0.09,7,pass
498,34,Sacramento,38.3131,-121.06452,CAL FIRE Amador El-Dorado,Clay Fire,32.0,2016-06-03 16:57:00+00:00,2016-06-03 19:55:00+00:00,2016,100.0,False,2016-06-03,407.88,0.72,8,pass
499,35,San Benito,36.80296,-121.40304,CAL FIRE San Benito Monterey Unit,Hidden Fire,30.0,2016-06-03 17:39:00+00:00,2016-06-03 17:30:00+00:00,2016,100.0,False,2016-06-03,407.88,0.72,8,pass
500,9,El Dorado,38.64107,-120.6955,CAL FIRE Amador El-Dorado,Aukum Fire,25.0,2016-06-03 12:41:00+00:00,2016-06-04 15:30:00+00:00,2016,100.0,True,2016-06-03,407.88,0.72,8,pass
501,4,Butte,39.8851,-121.6998,CAL FIRE Butte Unit,Old Fire,30.0,2016-09-16 23:28:00+00:00,2016-09-19 18:30:00+00:00,2016,100.0,False,2016-09-16,401.24,0.19,8,pass
502,4,Butte,39.624017,-121.595093,CAL FIRE Butte Unit,70 Fire,30.0,2016-05-29 16:51:00+00:00,2016-05-29 19:53:00+00:00,2016,100.0,True,2016-05-29,407.94,0.24,10,pass
503,37,San Diego,33.254355,-117.158475,CAL FIRE San Diego Unit,Gopher Fire,28.0,2016-11-13 11:14:00+00:00,2016-11-14 18:00:00+00:00,2016,100.0,False,2016-11-13,402.49,0.12,7,pass
504,27,Monterey,35.8378273,-121.0381507,CAL FIRE San Benito-Monterey Unit,Bryson Fire,25.0,2016-05-12 14:13:00+00:00,2016-05-12 20:45:00+00:00,2016,100.0,False,2016-05-12,408.36,0.1,7,pass
505,56,Ventura,0.0,0.0,Ventura County Fire Department,Edison Fire,20.0,2016-05-12 14:13:00+00:00,2016-05-13 22:30:00+00:00,2016,100.0,False,2016-05-12,408.36,0.1,7,pass
506,12,Humboldt,40.4572,-124.05804,CAL FIRE Humboldt-Del Norte,Stafford Fire,23.0,2016-08-11 14:57:00+00:00,2016-08-16 08:45:00+00:00,2016,100.0,False,2016-08-11,402.98,0.08,15,pass
507,52,Tehama,0.0,0.0,CAL FIRE Tehama-Glenn Unit,Collier Fire,11.0,2016-07-25 16:55:00+00:00,2016-07-26 19:25:00+00:00,2016,100.0,False,2016-07-25,404.04,0.1,15,pass
508,54,Tulare,36.217,-118.551,Sequoia National Forest,Jacobson Fire,10.0,2016-10-20 17:00:00+00:00,2016-12-19 13:30:00+00:00,2016,100.0,False,2016-10-20,401.48,0.05,9,pass
509,54,Tulare,35.84883,-118.08591,Bureau of Land Management,Chimney Fire,0.0,2016-06-01 15:35:00+00:00,2016-06-19 18:00:00+00:00,2016,100.0,False,2016-06-01,407.1,0.15,10,pass
510,19,Los Angeles,34.6888731,-118.78925929999998,Los Angeles County Fire,Gorman Fire,0.0,2016-04-19 13:09:00+00:00,2016-04-19 15:30:00+00:00,2016,100.0,False,2016-04-19,407.16,0.19,13,pass
511,"42,56",Santa Barbara,34.415209999999995,-119.09123999999998,US Forest Service - Los Padres National Forest ,Thomas Fire,281893.0,2017-12-04 18:28:00+00:00,2019-03-14 11:24:00+00:00,2017,100.0,True,2017-12-04,407.21,0.24,14,pass
512,"42,56",Ventura,34.415209999999995,-119.09123999999998,US Forest Service - Los Padres National Forest ,Thomas Fire,281893.0,2017-12-04 18:28:00+00:00,2019-03-14 11:24:00+00:00,2017,100.0,True,2017-12-04,407.21,0.24,14,pass
513,33,Riverside,33.965140000000005,-117.4764,CAL FIRE/Riverside County Fire and Riverside City Fire Department ,Riverdale Fire,40.0,2017-12-04 12:26:00+00:00,2018-01-09 13:47:00+00:00,2017,100.0,False,2017-12-04,407.21,0.24,14,pass
514,18,Lassen,40.07045,-120.14013,Bureau of Land Management,Long Valley Fire,83733.0,2017-07-11 14:15:00+00:00,2018-01-09 11:52:00+00:00,2017,100.0,False,2017-07-11,407.23,0.19,9,pass
515,37,San Diego,32.84796,-116.85396,"Unified Command: CAL FIRE San Diego Unit, Alpine Fire Protection District and  Lakeside Fire Protection District",Jennings Fire,400.0,2017-07-11 13:45:00+00:00,2018-01-09 11:52:00+00:00,2017,100.0,True,2017-07-11,407.23,0.19,9,pass
516,43,Santa Clara,37.39801,-121.8179,San Jose Fire Department,Lariat Fire,101.0,2017-07-11 16:51:00+00:00,2018-01-09 11:53:00+00:00,2017,100.0,False,2017-07-11,407.23,0.19,9,pass
517,22,Mariposa,37.61757,-120.21321,CAL FIRE Madera-Mariposa-Merced Unit,Detwiler Fire,81826.0,2017-07-16 15:56:00+00:00,2018-01-09 11:57:00+00:00,2017,100.0,True,2017-07-16,406.48,0.05,8,pass
518,23,Mendocino,39.30125,-123.28825,CAL FIRE Mendocino Unit,Grade Fire,900.0,2017-07-16 14:51:00+00:00,2018-01-09 11:56:00+00:00,2017,100.0,True,2017-07-16,406.48,0.05,8,pass
519,27,Monterey,36.66684,-121.74826000000002,Monterey County Regional Fire District,Reservation Fire,40.0,2017-07-16 11:17:00+00:00,2018-01-09 11:56:00+00:00,2017,100.0,False,2017-07-16,406.48,0.05,8,pass
520,47,Siskiyou,41.841,-123.474,Klamath National Forest,Eclipse Complex,78698.0,2017-08-15 07:55:00+00:00,2018-01-09 12:43:00+00:00,2017,100.0,False,2017-08-15,405.19,0.1,11,pass
521,"28,49",Napa,38.4041,-122.5209,CAL FIRE Sonoma-Lake-Napa Unit,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),56556.0,2017-10-08 22:00:00+00:00,2018-02-09 09:30:00+00:00,2017,100.0,True,2017-10-08,403.48,0.32,6,pass
522,"28,49",Sonoma,38.4041,-122.5209,CAL FIRE Sonoma-Lake-Napa Unit,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),56556.0,2017-10-08 22:00:00+00:00,2018-02-09 09:30:00+00:00,2017,100.0,True,2017-10-08,403.48,0.32,6,pass
523,"28,48",Napa,38.39206,-122.24367,CAL FIRE Sonoma-Lake-Napa Unit,Atlas Fire (Southern LNU Complex),51624.0,2017-10-08 21:52:00+00:00,2018-02-09 09:37:00+00:00,2017,100.0,True,2017-10-08,403.48,0.32,6,pass
524,"28,48",Solano,38.39206,-122.24367,CAL FIRE Sonoma-Lake-Napa Unit,Atlas Fire (Southern LNU Complex),51624.0,2017-10-08 21:52:00+00:00,2018-02-09 09:37:00+00:00,2017,100.0,True,2017-10-08,403.48,0.32,6,pass
525,"28,49",Napa,38.60895,-122.62879,CAL FIRE Sonoma-Lake-Napa Unit,Tubbs Fire (Central LNU Complex),36807.0,2017-10-08 21:45:00+00:00,2018-02-09 09:27:00+00:00,2017,100.0,True,2017-10-08,403.48,0.32,6,pass
526,"28,49",Sonoma,38.60895,-122.62879,CAL FIRE Sonoma-Lake-Napa Unit,Tubbs Fire (Central LNU Complex),36807.0,2017-10-08 21:45:00+00:00,2018-02-09 09:27:00+00:00,2017,100.0,True,2017-10-08,403.48,0.32,6,pass
527,23,Mendocino,39.24873,-123.16635,CAL FIRE Mendocinio Unit,Redwood Valley Fire (Mendocino Lake Complex),36523.0,2017-10-08 23:36:00+00:00,2018-02-09 08:56:00+00:00,2017,100.0,True,2017-10-08,403.48,0.32,6,pass
528,58,Yuba,39.32198,-121.4021,CAL FIRE Nevada-Yuba-Placer Unit,Cascade Fire (Wind Complex),9989.0,2017-10-08 23:03:00+00:00,2018-02-09 09:39:00+00:00,2017,100.0,True,2017-10-08,403.48,0.32,6,pass
529,4,Butte,39.62496,-121.52966,CAL FIRE Butte Unit,Cherokee Fire,8417.0,2017-10-08 21:45:00+00:00,2018-02-09 09:48:00+00:00,2017,100.0,True,2017-10-08,403.48,0.32,6,pass
530,17,Lake,39.01387,-122.64543,CAL FIRE Sonoma-Lake-Napa Unit,Sulphur Fire (Mendocino Lake Complex),2207.0,2017-10-08 23:59:00+00:00,2018-02-09 09:29:00+00:00,2017,100.0,True,2017-10-08,403.48,0.32,6,pass
531,45,Shasta,40.70627,-122.24199,CAL FIRE Shasta-Trintiy Unit,Jones Fire,40.0,2017-10-08 04:53:00+00:00,2018-01-09 13:31:00+00:00,2017,100.0,False,2017-10-08,403.48,0.32,6,pass
532,12,Humboldt,40.88516,-123.96844,CAL FIRE Humboldt-Del Norte Unit,Blue Fire,20.0,2017-10-08 16:40:00+00:00,2018-01-09 13:30:00+00:00,2017,100.0,True,2017-10-08,403.48,0.32,6,pass
533,52,Tehama,40.24789000000001,-122.255,CAL FIRE Tehama-Glenn Unit,Freeway Fire,10.0,2017-10-08 12:15:00+00:00,2018-01-09 13:31:00+00:00,2017,100.0,False,2017-10-08,403.48,0.32,6,pass
534,28,Napa,38.31802,-122.39052,CAL FIRE Sonoma-Lake-Napa Unit,Partrick Fire (Central LNU Complex),0.0,2017-10-08 23:48:00+00:00,2018-01-09 13:33:00+00:00,2017,100.0,True,2017-10-08,403.48,0.32,6,pass
535,16,Kings,35.93273,-120.20014,CAL FIRE Fresno-Kings Unit,Garza Fire,48889.0,2017-07-09 15:10:00+00:00,2018-01-09 11:51:00+00:00,2017,100.0,True,2017-07-09,407.42,0.12,12,pass
536,40,San Luis Obispo,35.42433,-120.47322,CAL FIRE San Luis Obispo Unit,Stone Fire,340.0,2017-07-09 13:49:00+00:00,2018-01-09 11:51:00+00:00,2017,100.0,True,2017-07-09,407.42,0.12,12,pass
537,47,Siskiyou,42.039,-123.218,Rogue River-Siskiyou National Forest,Miller Complex,39715.0,2017-08-14 14:00:00+00:00,2018-01-09 12:42:00+00:00,2017,100.0,False,2017-08-14,405.66,0.07,8,pass
538,22,Mariposa,37.538,-119.598,Yosemite National Park ,South Fork Fire,7000.0,2017-08-14 14:28:00+00:00,2018-01-09 12:39:00+00:00,2017,100.0,False,2017-08-14,405.66,0.07,8,pass
539,33,Riverside,33.95036,-116.88066,CAL FIRE Riverside Unit,Mias Fire,545.0,2017-08-14 15:45:00+00:00,2018-01-09 12:42:00+00:00,2017,100.0,True,2017-08-14,405.66,0.07,8,pass
540,54,Tulare,36.15356,-118.74103,CAL FIRE Tulare Unit / USFS - Sequoia National Forest,Pier Fire,36556.0,2017-08-29 08:29:00+00:00,2018-01-09 12:47:00+00:00,2017,100.0,True,2017-08-29,404.03,0.1,14,pass
541,20,Madera,37.44663,-119.64622,USFS - Sierra National Forest,Railroad Fire,12407.0,2017-08-29 12:19:00+00:00,2018-01-09 12:46:00+00:00,2017,100.0,False,2017-08-29,404.03,0.1,14,pass
542,26,Mono,38.655,-119.55425,Bureau of Land Management - Owens Valley District ,Slinkard Fire,8925.0,2017-08-29 15:15:00+00:00,2018-01-09 12:47:00+00:00,2017,100.0,False,2017-08-29,404.03,0.1,14,pass
543,18,Lassen,40.43962,-120.22215,Bureau of Land Mangement ,Mud Fire,6042.0,2017-08-29 14:36:00+00:00,2018-01-09 12:47:00+00:00,2017,100.0,False,2017-08-29,404.03,0.1,14,pass
544,4,Butte,39.57701,-121.30209,CAL FIRE / Butte County Fire,Ponderosa Fire,4016.0,2017-08-29 13:16:00+00:00,2018-08-30 15:27:00+00:00,2017,100.0,False,2017-08-29,404.03,0.1,14,pass
545,47,Siskiyou,41.99483,-121.90077,CAL FIRE Siskiyou Unit,Owens Fire,55.0,2017-08-29 15:39:00+00:00,2018-01-09 12:47:00+00:00,2017,100.0,False,2017-08-29,404.03,0.1,14,pass
546,40,San Luis Obispo,35.0179,-120.3223,Unified Command: CAL FIRE San Luis Obispo Unit / Santa Barbara County / Los Padres National Forest,Alamo Fire,28687.0,2017-07-06 15:44:00+00:00,2018-01-09 11:46:00+00:00,2017,100.0,True,2017-07-06,407.74,0.43,13,pass
547,57,Yolo,38.49521,-122.0251,CAL FIRE Sonoma-Lake-Napa Unit ,Winters Fire,2269.0,2017-07-06 12:41:00+00:00,2018-01-09 11:45:00+00:00,2017,100.0,True,2017-07-06,407.74,0.43,13,pass
548,15,Kern,35.59904,-119.08312,Kern County Fire,Quail Fire,1626.0,2017-07-06 12:29:00+00:00,2018-01-09 11:45:00+00:00,2017,100.0,False,2017-07-06,407.74,0.43,13,pass
549,18,Lassen,40.6361,-120.9643,Lassen National Forest,Antelope Fire,0.0,2017-07-06 13:00:00+00:00,2018-01-09 11:45:00+00:00,2017,100.0,False,2017-07-06,407.74,0.43,13,pass
550,47,Siskiyou,41.59,-123.501,Six Rivers National Forest,Orleans Complex,27276.0,2017-07-26 18:00:00+00:00,2018-01-09 12:07:00+00:00,2017,100.0,False,2017-07-26,406.66,0.12,15,pass
551,34,Sacramento,38.5181,-121.104,CAL FIRE Amador-El Dorado Unit,Latrobe Fire,1286.0,2017-07-26 14:45:00+00:00,2018-01-09 12:06:00+00:00,2017,100.0,False,2017-07-26,406.66,0.12,15,pass
552,9,El Dorado,38.559707,-120.70013,CAL FIRE Amador - El Dorado Unit,Ranch Fire,140.0,2017-07-26 13:58:00+00:00,2018-01-09 12:06:00+00:00,2017,100.0,True,2017-07-26,406.66,0.12,15,pass
553,43,Santa Clara,37.44485,-121.84108,CAL FIRE Santa Clara Unit,Weller Fire,51.0,2017-07-26 23:19:00+00:00,2018-01-09 12:07:00+00:00,2017,100.0,False,2017-07-26,406.66,0.12,15,pass
554,53,Trinity,40.76025,-123.10003,Shasta-Trinity National Forest,Helena - Fork Fire,21846.0,2017-08-30 18:00:00+00:00,2018-01-09 12:49:00+00:00,2017,100.0,False,2017-08-30,404.0,0.04,12,pass
555,18,Lassen,40.69573,-119.93498999999998,BLM Northern California District ,R-4 Fire,18618.0,2017-08-30 08:30:00+00:00,2018-01-09 12:48:00+00:00,2017,100.0,False,2017-08-30,404.0,0.04,12,pass
556,29,Nevada,39.34292,-121.12004,CAL FIRE Nevada-Yuba-Placer Unit,Pleasant Fire,392.0,2017-08-30 15:38:00+00:00,2018-01-09 12:48:00+00:00,2017,100.0,True,2017-08-30,404.0,0.04,12,pass
557,10,Fresno,36.36113,-120.32685,CAL FIRE Fresno-Kings Unit,Coalinga Fire,102.0,2017-08-30 16:51:00+00:00,2018-01-09 12:48:00+00:00,2017,100.0,False,2017-08-30,404.0,0.04,12,pass
558,25,Modoc,41.4844,-120.36659,CAL FIRE Lassen-Modoc Unit,4-4 Fire,28.0,2017-08-30 11:38:00+00:00,2018-01-09 12:48:00+00:00,2017,100.0,False,2017-08-30,404.0,0.04,12,pass
559,25,Modoc,41.64469,-120.31814,CAL FIRE Lassen-Modoc Unit,4-10 Fire,27.0,2017-08-30 14:50:00+00:00,2018-01-09 12:48:00+00:00,2017,100.0,True,2017-08-30,404.0,0.04,12,pass
560,54,Tulare,36.27138,-118.48555,USFS - Sequoia National Forest,Lion Fire,18900.0,2017-09-27 14:00:00+00:00,2018-01-09 13:27:00+00:00,2017,100.0,False,2017-09-27,402.25,0.14,11,pass
561,49,Sonoma,38.76549,-122.90939,CAL FIRE Sonoma-Lake-Napa Unit,Pocket Fire (Central LNU Complex),17357.0,2017-10-09 03:30:00+00:00,2018-02-09 09:32:00+00:00,2017,100.0,True,2017-10-09,403.21,0.04,12,pass
562,30,Orange,33.87041,-117.70975,"Unified Command: CAL FIRE, Orange County, Anaheim City and Orange City",Canyon 2 Fire,9217.0,2017-10-09 09:51:00+00:00,2018-04-05 10:47:00+00:00,2017,100.0,True,2017-10-09,403.21,0.04,12,pass
563,4,Butte,39.39455,-121.40613,CAL FIRE/Butte County Fire,LaPorte Fire (Wind Complex),6151.0,2017-10-09 00:57:00+00:00,2018-02-09 09:50:00+00:00,2017,100.0,True,2017-10-09,403.21,0.04,12,pass
564,49,Sonoma,0.0,0.0,CAL FIRE Sonoma-Lake-Napa Unit,Adobe Fire (Central LNU Complex),1868.0,2017-10-09 01:00:00+00:00,2018-01-09 13:33:00+00:00,2017,100.0,True,2017-10-09,403.21,0.04,12,pass
565,49,Sonoma,38.14242,-122.47301000000002,CAL FIRE Sonoma-Lake-Napa Unit,37 Fire,1660.0,2017-10-09 14:00:00+00:00,2018-01-09 13:34:00+00:00,2017,100.0,False,2017-10-09,403.21,0.04,12,pass
566,29,Nevada,39.24549,-121.12792,CAL FIRE Nevada-Yuba-Placer Unit,Lobo Fire (Wind Complex),821.0,2017-10-09 00:01:00+00:00,2018-02-09 09:51:00+00:00,2017,100.0,True,2017-10-09,403.21,0.04,12,pass
567,4,Butte,39.74679,-121.67261,CAL FIRE/Butte County Fire,Honey Fire,150.0,2017-10-09 15:05:00+00:00,2018-01-09 13:34:00+00:00,2017,100.0,True,2017-10-09,403.21,0.04,12,pass
568,5,Calaveras,38.40234,-120.52953,CAL FIRE Tuolumne-Calaveras Unit,Point Fire,130.0,2017-10-09 01:10:00+00:00,2018-01-09 13:33:00+00:00,2017,100.0,True,2017-10-09,403.21,0.04,12,pass
569,29,Nevada,39.19325,-121.08406,CAL FIRE Nevada-Yuba-Placer Unit,McCourtney Fire (Wind Complex),76.0,2017-10-09 00:00:00+00:00,2018-02-09 09:52:00+00:00,2017,100.0,True,2017-10-09,403.21,0.04,12,pass
570,40,San Luis Obispo,35.28738,-120.44448,Los Padres National Forest,Pozo Fire,45.0,2017-10-09 14:30:00+00:00,2018-01-09 13:34:00+00:00,2017,100.0,False,2017-10-09,403.21,0.04,12,pass
571,49,Sonoma,38.36685,-122.64001,CAL FIRE Sonoma-Lake-Napa Unit,Pressley Fire (Central LNU Complex),0.0,2017-10-09 01:30:00+00:00,2018-01-09 13:34:00+00:00,2017,100.0,True,2017-10-09,403.21,0.04,12,pass
572,54,Tulare,0.0,0.0,Sequoia National Forest,Schaeffer Fire,16031.0,2017-06-24 16:16:00+00:00,2018-01-09 11:01:00+00:00,2017,100.0,False,2017-06-24,408.41,0.34,14,pass
573,52,Tehama,40.10282,-122.27379,CAL FIRE Tehama-Glenn Unit,Paskenta Fire,42.0,2017-06-24 11:15:00+00:00,2018-01-09 11:07:00+00:00,2017,100.0,False,2017-06-24,408.41,0.34,14,pass
574,19,Los Angeles,34.31283,-118.35863,Angeles National Forest,Creek Fire,15619.0,2017-12-05 03:44:00+00:00,2018-08-06 10:52:00+00:00,2017,100.0,True,2017-12-05,407.41,0.23,10,pass
575,19,Los Angeles,34.45283,-118.58188,"Unified Command: CAL FIRE, Los Angeles County Fire, Ventura County Fire, Los Angeles County Sheriff's Office, and Ventura County Sheriff's Office",Rye Fire,6049.0,2017-12-05 11:31:00+00:00,2018-01-18 09:58:00+00:00,2017,100.0,True,2017-12-05,407.41,0.23,10,pass
576,36,San Bernardino,34.16564,-117.33334,San Bernardino County Fire,Little Mountain Fire,260.0,2017-12-05 13:35:00+00:00,2018-01-09 13:47:00+00:00,2017,100.0,False,2017-12-05,407.41,0.23,10,pass
